,episode_0_reward,episode_0_video0
0,0.6658981772855724,1
1,0.8741142829514668,1
2,1.591283995788928,1
3,3.894446296496137,1
4,3.98758196592955,1
5,3.992402414517598,1
6,3.8979567849832257,1
7,3.889955658155642,1
8,3.7839642388344923,1
9,3.3346207848112774,1
10,3.1822050644381945,1
11,2.618713717792886,1
12,1.1578757814707032,1
13,0.8066292295882678,1
14,1.02962560508913,1
15,1.6916539426480106,1
16,1.4303899373246325,1
17,0.7971841022630055,1
18,0.2007148077591315,1
19,0.2800972897107604,1
20,0.8502781363387876,1
21,1.5342543925836043,1
22,1.3838743131189055,1
23,0.5135224503956353,1
24,0.04510583584732041,1
25,0.03852202673275859,1
26,0.12042290344302112,1
27,0.29007654335112726,1
28,0.15053693134500726,1
29,0.06308614956128157,1
30,0.05489866402885729,1
31,0.32753693809856843,1
32,0.7327618379446773,1
33,0.8290409470140679,1
34,0.5551089748196286,1
35,0.3225060576783576,1
36,0.259170410712024,1
37,0.1713525351876203,1
38,0.10144788861970071,1
39,0.13259122460496395,1
40,0.18175989452906777,1
41,0.4302562003583735,1
42,1.2417779101861375,1
43,2.206170326785394,1
44,3.0357631442021633,1
45,3.0871781372923244,1
46,3.0507876674179197,1
47,2.9319761115274257,1
48,2.94483333962183,1
49,1.9480368896279212,1
50,0.9564527833838776,1
51,0.3108703960448627,1
52,0.07451640324281218,1
53,0.06835099475789763,1
54,0.3855795284113789,1
55,0.9701311929630414,1
56,0.7576754871284154,1
57,1.9201363573664891,1
58,3.6160828402918823,1
59,3.8125922491890347,1
60,3.7031911902288823,1
61,2.5675954463316395,1
62,2.333118054130527,1
63,1.9438056064185825,1
64,1.088586284379395,1
65,0.34637464614519364,1
66,0.7626595357842646,1
67,0.8387015505693554,1
68,1.72700690657733,1
69,2.065507784677437,1
70,1.580145144458395,1
71,0.6533660877014071,1
72,0.6657655650575623,1
73,0.6637828898198579,1
74,0.8960660378119905,1
75,1.579152734556387,1
76,1.4536892229447036,1
77,2.4144293377839183,1
78,3.997757548929789,1
79,3.996878241737453,1
80,3.9999752420660446,1
81,3.999518425834602,1
82,3.987535347689578,1
83,3.992829601344802,1
84,3.9965921902924317,1
85,3.999207437960474,1
86,3.995931515891161,1
87,3.9910408142976763,1
88,3.6847573593018597,1
89,3.120215597966825,1
90,2.481717161063674,1
91,1.547457011070447,1
92,2.1519975269648173,1
93,2.869778091213748,1
94,2.8383073286197913,1
95,1.9661125905642134,1
96,0.818435607429792,1
97,0.19088062362363098,1
98,0.27537983768074953,1
99,0.8579153338078194,1
100,2.1935881493839133,1
101,2.80439941185386,1
102,3.4044516555027844,1
103,3.821104915238949,1
104,3.8092776872682275,1
105,3.7916469086150237,1
106,3.755063609275381,1
107,3.369323661133588,1
108,2.7788541943177902,1
109,1.380971753474436,1
110,0.2978821924233542,1
111,0.2947169519442749,1
112,1.3398625596761102,1
113,2.0762769190938095,1
114,2.058143997699676,1
115,2.4018888360052193,1
116,2.752990811301965,1
117,2.901536048533756,1
118,3.0416883445622434,1
119,3.281415788203969,1
120,3.8866309335370386,1
121,3.995230515559052,1
122,3.993856586347077,1
123,3.9873496292934725,1
124,3.988425945246941,1
125,3.998784981545359,1
126,3.999015641471487,1
127,3.9872907729192444,1
128,3.987711507962161,1
129,3.997101686608984,1
130,3.9978383457765596,1
131,3.9997827418411545,1
132,3.9997255389448334,1
133,3.993772676208302,1
134,3.990418594929456,1
135,3.9919582428782854,1
136,3.90167622116664,1
137,3.5936379884139664,1
138,3.7463262249195215,1
139,3.9686069756999083,1
140,3.999532816275706,1
141,3.996086355346293,1
142,3.9705008420703987,1
143,3.6219079207494924,1
144,2.4463162843902744,1
145,1.7066743191949796,1
146,2.415364847457391,1
147,2.9590623381907237,1
148,3.667180403049646,1
149,3.764515447716388,1
150,3.7016255629443204,1
151,2.688588524197937,1
152,3.656650438022757,1
153,3.9820053430686126,1
154,3.9767371149345285,1
155,3.9914215632140313,1
156,3.993260245251606,1
157,3.995288806354722,1
158,3.951691621406089,1
159,3.6540350013807372,1
160,3.425204530894256,1
161,3.7793229990658666,1
162,3.9400547623362576,1
163,3.010575778248502,1
164,2.5178465836058406,1
165,2.657552805599732,1
166,3.031000062984869,1
167,3.7158946009712475,1
168,3.9802706082533095,1
169,3.96055116312974,1
170,3.996073110683683,1
171,3.5056749840567205,1
172,3.8935952801918994,1
173,3.9904047393287745,1
174,3.9429436251802565,1
175,3.517728531124848,1
176,1.1882207257018533,1
177,0.739533341939517,1
178,1.549314612948931,1
179,3.6838326250662274,1
180,3.999172258179956,1
181,3.9870461290482226,1
182,3.974152454266232,1
183,3.8439140467790853,1
184,3.171956364961429,1
185,1.3361350756903974,1
186,0.3243267905251769,1
187,0.7034402918371453,1
188,0.519452564269593,1
189,1.952412075408654,1
190,1.9346588442784216,1
191,2.424094748176985,1
192,3.144213743124006,1
193,3.556047825469295,1
194,2.3263641248224665,1
195,1.9320691566654447,1
196,1.8483739447673326,1
197,1.6729707737637391,1
198,0.8033066101305273,1
199,0.30339306033522284,1
200,0.4037594738860465,1
201,0.1700506713605402,1
202,0.21633758501477107,1
203,1.0230228992939796,1
204,3.019748372848408,1
205,3.3232462188451497,1
206,3.289501129781308,1
207,3.2006495870020863,1
208,3.2253515779841635,1
209,3.1915447710650255,1
210,2.875669868887487,1
211,1.8558137116281344,1
212,1.9681181087731905,1
213,1.6858841151276471,1
214,1.1232661114747369,1
215,0.5344007469018016,1
216,0.15399870376203137,1
217,0.060294617738372816,1
218,1.060305420230993,1
219,2.299161559368555,1
220,2.834280713893224,1
221,2.7003464779284228,1
222,1.8659966215283437,1
223,0.4890906560693685,1
224,0.20632691991015267,1
225,0.3034379392110204,1
226,0.22875294096049645,1
227,0.5242337816471832,1
228,0.802898362359426,1
229,0.6640304421978248,1
230,0.38123269723095343,1
231,0.2774216567851606,1
232,0.8433934111625376,1
233,2.441152249901235,1
234,3.859501761934637,1
235,3.9749643583222527,1
236,3.9656497351850413,1
237,3.920169688944954,1
238,3.2010795835125183,1
239,1.0296948112984972,1
240,0.11756641767285185,1
241,0.03777873038925911,1
242,0.1438298626748763,1
243,0.2358334911393712,1
244,0.4956153590908684,1
245,1.395593214171748,1
246,1.7438132282757357,1
247,1.269251372405041,1
248,1.216352388702881,1
249,1.6487579355601045,1
250,1.9071089292941803,1
251,2.0361584757821802,1
252,2.308768987560299,1
253,2.796617887826433,1
254,3.6429725660511796,1
255,3.9749410766571693,1
256,3.9504759604495083,1
257,3.976689326896842,1
258,3.9988091186385146,1
259,3.999359928515297,1
260,3.9989703839547035,1
261,3.8638418941145725,1
262,2.48727666748643,1
263,0.9268131648390215,1
264,0.2699561331035822,1
265,0.22713540700788631,1
266,0.7638858567657747,1
267,1.7397983508957613,1
268,2.070579019638178,1
269,2.419557184827838,1
270,1.947951450497697,1
271,0.9119449809175341,1
272,0.3750667751252609,1
273,0.22140435889528218,1
274,0.14870442863241864,1
275,0.5169406125370761,1
276,2.0734875231144763,1
277,3.688860001369483,1
278,3.9976898721929706,1
279,3.9992141906171366,1
280,3.9927901782977977,1
281,3.928401805652251,1
282,2.3744872558871926,1
283,2.2123193556688383,1
284,2.0841899331978815,1
285,2.0926722106742854,1
286,2.0855262483162025,1
287,2.3580718165004226,1
288,2.432966730318132,1
289,2.433005104383118,1
290,1.8975402789944056,1
291,1.6470055483396557,1
292,1.6754110128035222,1
293,1.3702385967384174,1
294,1.8853303619677275,1
295,2.7601693987271396,1
296,2.7644405588556658,1
297,2.815734520828536,1
298,2.677619591615964,1
299,2.4133820632629144,1
300,1.6388935503356812,1
301,1.4935937528626613,1
302,0.9973147014826259,1
303,0.24499281006655363,1
304,0.2142792828636695,1
305,0.32965974507830653,1
306,0.21670355384035228,1
307,0.1574201338741805,1
308,0.12597414713604044,1
309,0.08078150080029226,1
310,0.10314960888209565,1
311,0.29738772789318724,1
312,0.8224234883864137,1
313,2.531369664752627,1
314,2.8744440268987397,1
315,3.137180037104032,1
316,3.526537779779155,1
317,3.79343192111277,1
318,3.9161694510971214,1
319,3.968980985540468,1
320,3.972812086349864,1
321,3.968707873744705,1
322,3.9197809936705013,1
323,3.856659402621067,1
324,3.959502800682014,1
325,3.999390407887481,1
326,3.9996165296851682,1
327,3.9999774618800292,1
328,3.9999700894461503,1
329,3.9962763802640318,1
330,3.846085665972784,1
331,3.5450567482885096,1
332,3.280731780932496,1
333,3.553870903811673,1
334,3.8865193584975986,1
335,3.708223011426335,1
336,3.641939801333959,1
337,3.674323431076136,1
338,3.9842803438514665,1
339,3.9984722516948574,1
340,3.991253649999367,1
341,3.9982261781953747,1
342,3.9782972651925133,1
343,3.9473071230762775,1
344,3.1160993590129054,1
345,1.883611686518231,1
346,1.2140893300875744,1
347,0.6627173626794464,1
348,0.2985981742688903,1
349,0.09782524721012899,1
350,0.6734690371069334,1
351,2.169062784322483,1
352,2.9480119288345157,1
353,2.9748041402906766,1
354,2.944208294733027,1
355,2.9681100425040494,1
356,2.572452842792554,1
357,1.684206412669651,1
358,1.80706839831522,1
359,2.0361131032049657,1
360,2.4290138026323493,1
361,3.5460943840233763,1
362,3.9980688697297624,1
363,3.991528655994462,1
364,3.9904520133135595,1
365,3.970570048000282,1
366,3.737711339135576,1
367,3.2454955102369825,1
368,2.4437557349706287,1
369,2.266984648067891,1
370,2.970637829954609,1
371,3.8588052436256906,1
372,3.921264815091905,1
373,3.772324467034732,1
374,3.8614142756080367,1
375,3.3285136137060114,1
376,2.27772500415978,1
377,2.0160827239096686,1
378,2.0165312638990947,1
379,1.9369251075975877,1
380,1.9835643612329608,1
381,2.2574056383037213,1
382,2.5561809811057863,1
383,3.4088747665091557,1
384,3.5174392172044673,1
385,2.5824352425457686,1
386,2.006071406388012,1
387,1.2267465494360055,1
388,0.7584462921565379,1
389,0.38183581441385606,1
390,0.5035062531637704,1
391,0.6153461768535305,1
392,0.19830266252395873,1
393,0.3867009092443623,1
394,1.695260629591197,1
395,2.774479984129405,1
396,3.4672697536883312,1
397,3.9066380889700034,1
398,3.961579128042394,1
399,3.9498144472658003,1
400,3.938449382818831,1
401,3.912673305365733,1
402,2.8480752305699224,1
403,0.96721248864342,1
404,0.412022079995646,1
405,0.2944514504094743,1
406,0.9507490281134141,1
407,1.7796353316458893,1
408,2.02880401846911,1
409,2.179005325560605,1
410,3.0261988259699932,1
411,3.5113394081437073,1
412,3.046684763979828,1
413,1.3441156970468886,1
414,0.346390571190197,1
415,0.09604477429851628,1
416,0.047952603708263056,1
417,0.09720852065725236,1
418,0.3643365408655728,1
419,0.40646575340623253,1
420,0.25214625043987077,1
421,0.10204664376028837,1
422,0.8002635097926134,1
423,1.9058465383825358,1
424,2.4844177435570174,1
425,2.4133986754836076,1
426,2.083074675188524,1
427,1.290263054525004,1
428,0.6240895628499422,1
429,1.0168628401658366,1
430,1.2957711071672822,1
431,1.8517220373968273,1
432,1.7949932502472934,1
433,1.650343711883754,1
434,1.3988445037285309,1
435,0.9160703327402173,1
436,0.5146898680401882,1
437,0.38062445213442864,1
438,0.18365797566917816,1
439,0.13891730447708522,1
440,0.6221117711567065,1
441,1.2035715534561495,1
442,2.024133446869053,1
443,2.429822787112538,1
444,2.8576836427106707,1
445,2.7841000532614935,1
446,1.7080313075205558,1
447,1.6075762168104757,1
448,3.0357829245790864,1
449,3.6577833038874377,1
450,3.6234874665803223,1
451,3.6594676536703945,1
452,3.695233112996136,1
453,3.3749895751306282,1
454,3.127975286918874,1
455,3.4643199719001236,1
456,3.954922571738311,1
457,3.9752263043777676,1
458,3.9254699588978728,1
459,3.9975363275247893,1
460,3.999175415600526,1
461,3.979343568145381,1
462,3.698284786043042,1
463,3.089873014581148,1
464,2.4013469947629043,1
465,1.0247039227633405,1
466,1.0172949634397057,1
467,1.0270346873740561,1
468,0.4195625809126583,1
469,0.08334727590123696,1
470,0.5243918473939085,1
471,0.7985559623512656,1
472,0.27480819865386313,1
473,0.1498265054689582,1
474,0.7988030662725509,1
475,1.5016213326312469,1
476,1.9286656846573949,1
477,1.6731859590829394,1
478,0.9186759287387638,1
479,0.6718442862101531,1
480,0.19605810419647993,1
481,0.05760027664414496,1
482,0.6977212819214585,1
483,1.7433208342685527,1
484,2.2712225674521465,1
485,2.2110983824809307,1
486,1.2921180199555211,1
487,0.9399040510380081,1
488,1.4558056786552322,1
489,1.53521462438432,1
490,2.4288609286776044,1
491,3.0460245906574257,1
492,2.862329697518007,1
493,2.892075932082868,1
494,2.547425656191797,1
495,2.272889444257595,1
496,2.710027939666457,1
497,3.120601455324916,1
498,3.736372029810368,1
499,3.0940861449026027,1
500,2.4074655719463656,1
501,1.776076287618535,1
502,2.3836245051741214,1
503,3.0667086143954205,1
504,2.8294108097244437,1
505,3.4492985892301564,1
506,3.520777188228414,1
507,3.4531768645700267,1
508,3.282820616137954,1
509,3.197812635754361,1
510,3.4386611544870562,1
511,3.420394335327861,1
512,3.54395426361426,1
513,3.862179333831782,1
514,3.6669146772561154,1
515,3.7128395803112384,1
516,2.698506678870447,1
517,1.3381388445870648,1
518,0.6725370889865315,1
519,0.07632251235948034,1
520,0.05250883461588441,1
521,0.1480013408543704,1
522,0.3754086402505822,1
523,0.44372358225423736,1
524,0.31801581494655795,1
525,0.513981853902831,1
526,0.95393883265874,1
527,1.9658027832300435,1
528,2.5792807239597617,1
529,2.864560260550046,1
530,3.8161140364076207,1
531,3.9637790070198915,1
532,3.9903201168612954,1
533,3.9652542467798133,1
534,3.9715617714163387,1
535,3.994214760519263,1
536,3.9811000225909776,1
537,3.8111832136637904,1
538,2.5615876365218364,1
539,1.8806489157607738,1
540,2.002546058470865,1
541,1.9237702020936467,1
542,1.7903866842733605,1
543,1.0731429566083777,1
544,0.6151211137138979,1
545,0.1056201563087423,1
546,0.044974529311448075,1
547,0.7517734509553373,1
548,2.675585633143128,1
549,3.6151140352542876,1
550,3.7949902312894923,1
551,3.363971457538738,1
552,2.6625057187549954,1
553,1.8874705460875933,1
554,2.0033540003787778,1
555,2.6059147515392356,1
556,3.6628018168552527,1
557,3.993879178232516,1
558,3.963051687392297,1
559,3.993541400095415,1
560,3.983049692232724,1
561,3.8875245741480544,1
562,3.635864228794769,1
563,3.4622179153908696,1
564,3.046760162532117,1
565,1.775205062552016,1
566,0.8348389914063963,1
567,0.2661601087954172,1
568,0.3288109057181856,1
569,1.4750901907370484,1
570,3.1459840562222334,1
571,3.8275468535221155,1
572,3.9540192556535794,1
573,3.9953232652645565,1
574,3.999317714509362,1
575,3.9986806903357928,1
576,3.9754696176092708,1
577,3.7219043267722527,1
578,3.3249980807724286,1
579,3.554699106682889,1
580,3.6701076247679283,1
581,3.0788042932204176,1
582,3.1427637348244035,1
583,3.048163913130207,1
584,2.653145071263853,1
585,1.500624728694102,1
586,0.8633925338731357,1
587,0.28583841828249,1
588,0.13021899963320477,1
589,0.09742003478353836,1
590,0.27464109039474466,1
591,0.8089035127612743,1
592,0.7983319538301066,1
593,0.7500556072902724,1
594,0.5598450280633059,1
595,0.1448453058974974,1
596,0.11619474373393208,1
597,0.7613925277639582,1
598,1.7933397873831036,1
599,2.2438538101415895,1
600,2.3499558890255092,1
601,2.2077104830964944,1
602,2.186515240177757,1
603,2.960191524456278,1
604,3.5370501233873957,1
605,3.447249055543394,1
606,2.2812886921161533,1
607,1.47825147542887,1
608,1.3172210524719041,1
609,2.1235308416114798,1
610,2.8702999946229473,1
611,2.6168508601069336,1
612,2.279349580184781,1
613,1.5603649451434112,1
614,0.5968498270718255,1
615,0.2467042254919206,1
616,0.17446574613203927,1
617,0.132039685034642,1
618,0.0920649258971909,1
619,0.08870380223623318,1
620,0.1397132520167966,1
621,0.16185474285582008,1
622,0.8701500022085557,1
623,3.105669199788127,1
624,3.970589002486302,1
625,3.998235317858837,1
626,3.998080846527892,1
627,3.9981444630204614,1
628,3.9706205063313997,1
629,3.938208589628428,1
630,3.8935745272450797,1
631,3.9677013024363466,1
632,3.8971824552286045,1
633,3.7359474694200743,1
634,3.916603843810236,1
635,3.849685772308167,1
636,3.4891859197429858,1
637,2.344496815714313,1
638,1.5516677089620567,1
639,1.7641296053533468,1
640,1.6484805493403196,1
641,0.8606392295049752,1
642,0.2327518495429969,1
643,0.24439167607465867,1
644,1.1371018185225321,1
645,2.132627607706514,1
646,2.5156455952043775,1
647,2.221835574225025,1
648,1.9949616319205246,1
649,1.92241081751258,1
650,2.108931873495309,1
651,2.2674937309702057,1
652,2.5393301309758205,1
653,3.3933530506344245,1
654,3.9837412640377368,1
655,3.947499582882153,1
656,3.8881206587629173,1
657,3.983026379646017,1
658,3.961064668590313,1
659,3.863240377535513,1
660,3.3806053368471147,1
661,2.57212219405696,1
662,1.8054626404380016,1
663,1.5062186449340742,1
664,2.1978268853391754,1
665,2.9452387217285034,1
666,3.552740765101369,1
667,3.4665169277386627,1
668,3.689178824928789,1
669,3.9054030717023034,1
670,3.6366414576692434,1
671,3.1281935469847086,1
672,1.884411824994013,1
673,2.0366544127730464,1
674,2.4690711321006877,1
675,3.2720743817571827,1
676,3.840368100181337,1
677,3.9921462589240035,1
678,3.9972238595128964,1
679,3.9997597908177585,1
680,3.7520119173831956,1
681,2.339321152997843,1
682,1.112161111947437,1
683,1.3175873705119072,1
684,2.016637858393196,1
685,2.6919517650033624,1
686,3.0257146571151954,1
687,3.8132835343393254,1
688,3.9755240343637306,1
689,3.944777268859991,1
690,3.836455007652571,1
691,3.398081290750757,1
692,2.10956667821243,1
693,1.0874569861248469,1
694,1.5126660871395716,1
695,2.7588693285423456,1
696,3.2869515717427045,1
697,3.1241980082081766,1
698,2.498226879527795,1
699,1.6484407267639305,1
700,1.697221517757774,1
701,1.3684626231898225,1
702,1.730173095429,1
703,2.2847056433079986,1
704,2.021621527586963,1
705,1.9912200628687875,1
706,1.9965021020219562,1
707,2.0905999837228766,1
708,1.9918478412618754,1
709,2.0001380148857963,1
710,2.227409228279622,1
711,2.9383675666564106,1
712,3.858234945782783,1
713,3.9920512669038373,1
714,3.975282719894269,1
715,3.9985021698934022,1
716,3.989716806717008,1
717,3.735145796343588,1
718,2.9543987377028302,1
719,2.580644971013442,1
720,2.258706357352029,1
721,1.8073977030063406,1
722,2.3369650767679646,1
723,2.570136289522168,1
724,1.9228430827381937,1
725,0.7729974667526236,1
726,0.21833858671648548,1
727,0.3577415664103283,1
728,0.25793316774088443,1
729,0.33158520541084735,1
730,0.3834592833880253,1
731,0.5624962859082902,1
732,0.5882618283235562,1
733,0.9735457830366954,1
734,1.4082203813959273,1
735,1.9270931358941572,1
736,2.1429081986646095,1
737,2.969492828900093,1
738,2.972058405224804,1
739,2.858859735522669,1
740,2.834366628501548,1
741,3.205286002232126,1
742,3.7457876205792933,1
743,3.851758146069642,1
744,3.998627881095341,1
745,3.9985402634888882,1
746,3.9990963975998124,1
747,3.9970841742092498,1
748,3.9981175215208404,1
749,3.936092129844534,1
